"","site","station","tow_size","tow_type","taxon","total_cells","date_sampled","sample_vol","dilution","vol_collected","area_chamber","area_counted","day_label"
"665","WB","St4","20","H","Chaetoceros",38,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"666","WB","St4","20","H","M.rubrum",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"667","WB","St4","20","H","Detonula",4,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"668","WB","St4","20","H","Guinardia",3,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"669","WB","St4","20","H","L.minimus",33,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"670","WB","St4","20","H","P.nitzschia",3,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"671","WB","St4","20","H","P.ovatum",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"672","WB","St4","20","H","P.pallidum",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"673","WB","St4","20","H","Pennate",3,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"674","WB","St4","20","H","Protoperidinium",2,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"675","WB","St4","20","H","Rhizosolenia",6,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"676","WB","St4","20","H","Scrippsiella",3,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"677","WB","St4","20","H","Skeletonema",4,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"678","WB","St4","20","H","T.constricta",6,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"679","WB","St4","20","H","T.rotula",4,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"680","WB","St4","20","V","Asterionellopsis",4,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"681","WB","St4","20","V","C.debilis",41,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"682","WB","St4","20","V","C.radicans",41,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"683","WB","St4","20","V","C.simplex",6,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"684","WB","St4","20","V","Chaetoceros",115,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"685","WB","St4","20","V","Copepod nauplii",1,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"686","WB","St4","20","V","Detonula",6,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"687","WB","St4","20","V","Dinoflagellate",5,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"688","WB","St4","20","V","Ditylum",5,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"689","WB","St4","20","V","Guinardia",6,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"690","WB","St4","20","V","Hemiaulus",28,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"691","WB","St4","20","V","Leptocylindrus",83,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"692","WB","St4","20","V","Lithodesmium",8,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"693","WB","St4","20","V","N.scintillans",2,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"694","WB","St4","20","V","Odontella",1,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"695","WB","St4","20","V","P.nitzschia",36,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"696","WB","St4","20","V","Pennate",2,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"697","WB","St4","20","V","Prorocentrum",1,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"698","WB","St4","20","V","Protoperidinium",3,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"699","WB","St4","20","V","Rhizosolenia",3,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"700","WB","St4","20","V","Scrippsiella",6,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"701","WB","St4","20","V","T.anguste-lineata",4,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"702","WB","St4","20","V","T.rotula",6,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"703","WB","St4","20","V","Thalassionema",4,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"704","WB","St4","20","V","Thalassiosira",9,2023-11-08,0.055,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"705","WB","St4","55","H","C.curvistus",13,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"706","WB","St4","55","H","C.diadema",4,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"707","WB","St4","55","H","C.radicans",37,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"708","WB","St4","55","H","C.simplex",8,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"709","WB","St4","55","H","Chaetoceros",45,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"710","WB","St4","55","H","D.brightwellii",3,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"711","WB","St4","55","H","Detonula",8,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"712","WB","St4","55","H","Guinardia",11,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"713","WB","St4","55","H","L.danicus",13,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"714","WB","St4","55","H","L.minimus",37,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"715","WB","St4","55","H","P.nitzschia",22,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"716","WB","St4","55","H","Rhizosolenia",7,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"717","WB","St4","55","H","Thalassiosira",6,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"718","WB","St4","55","V","C.closterium",1,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"719","WB","St4","55","V","C.debilis",9,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"720","WB","St4","55","V","C.radicans",19,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"721","WB","St4","55","V","C.simplex",11,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"722","WB","St4","55","V","Chaetoceros",146,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"723","WB","St4","55","V","Detonula",12,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"724","WB","St4","55","V","Ditylum",13,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"725","WB","St4","55","V","Guinardia",6,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"726","WB","St4","55","V","Hemiaulus",15,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"727","WB","St4","55","V","Leptocylindrus",21,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"728","WB","St4","55","V","Lithodesmium",10,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"729","WB","St4","55","V","N.scintillans",4,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"730","WB","St4","55","V","Odontella",1,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"731","WB","St4","55","V","P.depressum",2,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"732","WB","St4","55","V","P.divergens",1,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"733","WB","St4","55","V","P.nitzschia",43,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"734","WB","St4","55","V","P.pallidum",1,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"735","WB","St4","55","V","Pennate",2,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"736","WB","St4","55","V","Protoperidinium",1,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"737","WB","St4","55","V","Rhizosolenia",11,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"738","WB","St4","55","V","Scrippsiella",1,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"739","WB","St4","55","V","T.rotula",5,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"740","WB","St4","55","V","Thalassionema",4,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"741","WB","St4","55","V","Thalassiosira",2,2023-11-08,0.06,1,4319.68989868597,1000,8.309512568745,"WB Day 1"
"742","WB","St5","20","H","C.cf.compressus",15,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"743","WB","St5","20","H","C.closterium",2,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"744","WB","St5","20","H","C.curvistus",32,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"745","WB","St5","20","H","C.didymus",4,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"746","WB","St5","20","H","C.lauderi",14,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"747","WB","St5","20","H","C.radicans",19,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"748","WB","St5","20","H","C.simplex",11,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"749","WB","St5","20","H","Chaetoceros",42,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"750","WB","St5","20","H","D.brightwellii",3,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"751","WB","St5","20","H","Eucampia",1,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"752","WB","St5","20","H","Guinardia",13,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"753","WB","St5","20","H","Hemiaulus",7,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"754","WB","St5","20","H","L.danicus",33,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"755","WB","St5","20","H","P.nitzschia",3,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"756","WB","St5","20","H","Pennate",3,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"757","WB","St5","20","H","Rhizosolenia",4,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"758","WB","St5","20","H","Scrippsiella",3,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"759","WB","St5","20","H","Thalassiosira",1,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"760","WB","St5","20","V","C.closterium",1,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"761","WB","St5","20","V","C.curvistus",43,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"762","WB","St5","20","V","C.debilis",32,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"763","WB","St5","20","V","C.simplex",11,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"764","WB","St5","20","V","Chaetoceros",172,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"765","WB","St5","20","V","Copepod nauplii",2,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"766","WB","St5","20","V","Detonula",2,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"767","WB","St5","20","V","Dinoflagellate",11,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"768","WB","St5","20","V","Ditylum",19,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"769","WB","St5","20","V","Guinardia",12,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"770","WB","St5","20","V","Hemiaulus",27,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"771","WB","St5","20","V","Leptocylindrus",64,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"772","WB","St5","20","V","Lithodesmium",6,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"773","WB","St5","20","V","N.scintillans",2,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"774","WB","St5","20","V","Odontella",1,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"775","WB","St5","20","V","P.depressum",1,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"776","WB","St5","20","V","P.nitzschia",16,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"777","WB","St5","20","V","P.pallidum",2,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"778","WB","St5","20","V","Pennate",3,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"779","WB","St5","20","V","Protoperidinium",9,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"780","WB","St5","20","V","Rhizosolenia",9,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"781","WB","St5","20","V","Scrippsiella",8,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"782","WB","St5","20","V","T.furca",1,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"783","WB","St5","20","V","T.rotula",11,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"784","WB","St5","20","V","Thalassionema",4,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"785","WB","St5","20","V","Tintinnid",2,2023-11-08,0.055,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"786","WB","St5","55","H","C.cf.compressus",42,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"787","WB","St5","55","H","C.decipiens",11,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"788","WB","St5","55","H","C.diadema",3,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"789","WB","St5","55","H","C.didymus",6,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"790","WB","St5","55","H","C.radicans",25,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"791","WB","St5","55","H","C.simplex",7,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"792","WB","St5","55","H","Chaetoceros",46,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"793","WB","St5","55","H","D.brightwellii",6,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"794","WB","St5","55","H","Eucampia",16,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"795","WB","St5","55","H","Guinardia",16,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"796","WB","St5","55","H","Hemiaulus",22,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"797","WB","St5","55","H","L.danicus",27,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"798","WB","St5","55","H","L.minimus",15,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"799","WB","St5","55","H","Lithodesmium",13,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"800","WB","St5","55","H","P.divergens",1,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"801","WB","St5","55","H","P.nitzschia",17,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"802","WB","St5","55","H","Rhizosolenia",5,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"803","WB","St5","55","H","Thalassionema",2,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"804","WB","St5","55","H","Thalassiosira",2,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"805","WB","St5","55","V","Biddulphia",16,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"806","WB","St5","55","V","C.decipiens",16,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"807","WB","St5","55","V","C.diadema",8,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"808","WB","St5","55","V","Chaetoceros",120,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"809","WB","St5","55","V","Copepod nauplii",2,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"810","WB","St5","55","V","Ditylum",19,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"811","WB","St5","55","V","E.turris",4,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"812","WB","St5","55","V","Guinardia",7,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"813","WB","St5","55","V","Hemiaulus",10,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"814","WB","St5","55","V","Leptocylindrus",27,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"815","WB","St5","55","V","Lithodesmium",19,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"816","WB","St5","55","V","N.scintillans",3,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"817","WB","St5","55","V","P.depressum",1,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"818","WB","St5","55","V","P.nitzschia",29,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"819","WB","St5","55","V","Pennate",4,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"820","WB","St5","55","V","Prorocentrum",1,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"821","WB","St5","55","V","Rhizosolenia",16,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"822","WB","St5","55","V","T.furca",1,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"823","WB","St5","55","V","T.rotula",2,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"824","WB","St5","55","V","Thalassionema",4,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"825","WB","St5","55","V","Tintinnid",1,2023-11-08,0.06,1,3730.64127613788,1000,8.309512568745,"WB Day 1"
"826","WB","St6","20","H","C.closterium",1,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"827","WB","St6","20","H","C.curvistus",23,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"828","WB","St6","20","H","C.debilis",15,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"829","WB","St6","20","H","C.decipiens",4,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"830","WB","St6","20","H","C.didymus",7,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"831","WB","St6","20","H","C.radicans",15,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"832","WB","St6","20","H","C.simplex",10,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"833","WB","St6","20","H","Chaetoceros",52,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"834","WB","St6","20","H","D.brightwellii",4,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"835","WB","St6","20","H","Guinardia",10,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"836","WB","St6","20","H","Hemiaulus",13,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"837","WB","St6","20","H","L.danicus",28,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"838","WB","St6","20","H","L.minimus",25,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"839","WB","St6","20","H","Lithodesmium",4,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"840","WB","St6","20","H","N.scintillans",1,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"841","WB","St6","20","H","Odontella",1,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"842","WB","St6","20","H","P.nitzschia",32,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"843","WB","St6","20","H","Prorocentrum",1,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"844","WB","St6","20","H","Protoperidinium",2,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"845","WB","St6","20","H","Rhizosolenia",6,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"846","WB","St6","20","H","T.anguste-lineata",8,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"847","WB","St6","20","H","T.rotula",28,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"848","WB","St6","20","H","Thalassiosira",4,2023-11-08,0.055,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"849","WB","St6","20","V","Asterionellopsis",8,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"850","WB","St6","20","V","C.closterium",1,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"851","WB","St6","20","V","C.curvistus",25,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"852","WB","St6","20","V","C.debilis",23,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"853","WB","St6","20","V","C.densus",9,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"854","WB","St6","20","V","C.diadema",30,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"855","WB","St6","20","V","C.didymus",15,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"856","WB","St6","20","V","C.simplex",7,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"857","WB","St6","20","V","Chaetoceros",84,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"858","WB","St6","20","V","Detonula",2,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"859","WB","St6","20","V","Dinoflagellate",2,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"860","WB","St6","20","V","Ditylum",5,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"861","WB","St6","20","V","Eucampia",8,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"862","WB","St6","20","V","Flagellate",2,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"863","WB","St6","20","V","Guinardia",7,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"864","WB","St6","20","V","Hemiaulus",8,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"865","WB","St6","20","V","Leptocylindrus",61,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"866","WB","St6","20","V","N.scintillans",1,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"867","WB","St6","20","V","P.nitzschia",21,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"868","WB","St6","20","V","Pennate",3,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"869","WB","St6","20","V","Rhizosolenia",2,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"870","WB","St6","20","V","Scrippsiella",1,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"871","WB","St6","20","V","T.rotula",5,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"872","WB","St6","20","V","Thalassiosira",7,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"873","WB","St6","20","V","Tintinnid",1,2023-11-08,0.055,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"874","WB","St6","55","H","C.curvistus",14,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"875","WB","St6","55","H","C.debilis",14,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"876","WB","St6","55","H","C.decipiens",15,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"877","WB","St6","55","H","C.didymus",12,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"878","WB","St6","55","H","C.simplex",6,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"879","WB","St6","55","H","Chaetoceros",47,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"880","WB","St6","55","H","D.brightwellii",3,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"881","WB","St6","55","H","Eucampia",1,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"882","WB","St6","55","H","Guinardia",7,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"883","WB","St6","55","H","Hemiaulus",12,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"884","WB","St6","55","H","L.danicus",5,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"885","WB","St6","55","H","L.minimus",3,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"886","WB","St6","55","H","Leptocylindrus",19,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"887","WB","St6","55","H","Lithodesmium",18,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"888","WB","St6","55","H","P.nitzschia",8,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
